Time,DO_1,Temp_1,Flow_1,P_1,DO_2,Temp_1,Flow_2,P_2
2022/02/27 09:23:43,7.51804193243202,24.024483169042025,0.3052593157750176,2.9983415021210367,7.747423932615131,20.31687002166814,-0.0033751029999694814,-0.01250038148136845
2022/02/27 09:23:45,7.51585436567278,23.934480422376172,0.25763286233100374,2.9982164983062227,7.758361766411329,20.31311990722373,-0.003500106814783166,-0.00037501144444105353
2022/02/27 09:23:50,7.408976104007081,23.838227484969632,0.4331382183294168,2.9979664906765953,7.631170384838405,20.0168608661153,-0.001000030518509476,-0.007000213629566332
2022/02/27 09:23:55,7.45491500595111,23.976981719412827,0.3618860438856166,2.9983415021210367,7.663358867152929,20.176865749076818,-0.001000030518509476,-0.001250038148136845
2022/02/27 09:24:00,7.498041322061831,24.056984160893585,0.28350865199743647,2.9977164830469682,7.77398724326304,20.3493710135197,-0.0011250343333231605,-0.0015000457777642141
2022/02/27 09:24:05,7.476165654469437,24.02198309274575,0.34788561662648393,2.9985915097506637,7.755236671040986,20.350621051667837,0.000500015259254738,-0.006750205999938963
2022/02/27 09:24:10,7.469602954191718,24.020733054597617,0.3427604602191229,2.9982164983062227,7.748673970763268,20.34062074648274,0.0,-0.004000122074037904
2022/02/27 09:24:15,7.461790215765861,24.02948332163457,0.3070093691824091,2.9983415021210367,7.752111575670645,20.328120365001375,-0.002000061037018952,0.0018750572222052675
2022/02/27 09:24:20,7.444914700766015,24.084485000152593,0.308634418774987,2.9983415021210367,7.740861232337412,20.341870784630878,-0.0016250495925778986,-0.001250038148136845
2022/02/27 09:24:25,7.452102420117801,24.058234199041717,0.24700753807184056,2.9983415021210367,7.755861690115056,20.3493710135197,-0.014625446333201087,-0.0016250495925778986
2022/02/27 09:24:30,7.441164586321603,24.064484389782404,0.2226317941831721,2.9983415021210367,7.750549027985474,20.346870937223425,-0.014250434888760034,-0.0008750267036957915
2022/02/27 09:24:35,7.4314767906735435,24.08698507644887,0.27125827814569536,2.9982164983062227,7.757111728263192,20.34062074648274,-0.001000030518509476,-0.001250038148136845
2022/02/27 09:24:40,7.430539262062441,24.070734580523087,0.24913260292367323,2.998091494491409,7.752736594744713,20.363121433149207,-0.0036251106295968507,-0.004875148777733695
2022/02/27 09:24:45,7.428664204840237,24.08573503830073,0.30375926999725333,2.9983415021210367,7.7539866328928495,20.34062074648274,-0.001000030518509476,-0.006625202185125278
2022/02/27 09:24:50,7.438039490951263,24.065734427930536,0.35126071962645344,2.9983415021210367,7.743986327707755,20.339370708334606,0.006750205999938963,-0.004250129703665274
2022/02/27 09:24:55,7.426164128543963,24.11448591570788,0.3947620471816156,2.9983415021210367,7.743986327707755,20.351871089815972,-0.0036251106295968507,-0.001750053407391583
2022/02/27 09:25:00,7.418038880581072,24.081984923856318,0.3362602618488113,2.9983415021210367,7.7389861751152065,20.330620441297647,0.0006250190740684225,-0.006500198370311594
2022/02/27 09:25:05,7.4311642811365095,24.08073488570818,0.3373852961821344,2.9982164983062227,7.73242347483749,20.350621051667837,-0.0015000457777642141,-0.000500015259254738
2022/02/27 09:25:10,7.429601733451339,24.106985686819055,0.29075887325663013,2.9983415021210367,7.7374236274300365,20.33562059389019,-0.004250129703665274,0.002125064851832637
2022/02/27 09:25:15,7.402413403729362,24.079484847560046,0.23938230536820582,2.9979664906765953,7.748361461226234,20.356871242408523,-0.0060001831110568565,-0.001000030518509476
2022/02/27 09:25:20,7.414288766136662,24.093235267189552,0.2403823358867153,2.998091494491409,7.740548722800379,20.321870174260688,-0.0060001831110568565,-0.0023750724814600053
2022/02/27 09:25:25,7.41710135196997,24.146986907559434,0.2840086672566912,2.9979664906765953,7.741798760948515,20.374371776482434,-0.001000030518509476,-0.006625202185125278
2022/02/27 09:25:30,7.3986632892849515,24.146986907559434,0.3321351359599597,2.9982164983062227,7.72648579363384,20.35437116611225,0.0001250038148136845,-0.004000122074037904
2022/02/27 09:25:35,7.41116367076632,24.16323740348522,0.383136692403943,2.9988415173802916,7.725235755485702,20.3493710135197,0.0015000457777642141,-0.00250007629627369
